user_id,item_id
117917886,328861059
129005694,165897196
12675363,278805570
51435979,113774748
5357789,106332402
3592723,100577106
61055069,377167781
12550569,277518130
3777256,31609311
29592992,126674366
64243962,202931932
52145633,96891317
116202737,114164382
44218451,149016788
34598722,27965529
62622437,168434294
102011320,308458109
38654789,151568435
26430877,248389518
32232253,400688920
308109,320989209
2625781,126837886
35576897,178014724
64047083,142375514
20752626,340877030
140948903,299720960
127720263,86004839
141317495,281922937
14319267,328876396
1774834,402471744
100684453,384685224
114357452,49471392
34617316,242774792
5171612,62691408
34599796,191263603
121077230,18704751
102115747,115481080
25658530,311270400
61164050,70127609
45287939,114031299
2356549,321498709
59480367,324633607
12675363,377292731
132626507,351696515
116648201,3963945
14319267,134520509
52913276,272903316
19280861,125233679
60289814,34162827
40165705,117547812
101511679,32675105
37190474,218566516
140318987,157354424
110946571,147950706
12409914,169500546
57679953,273460957
12200919,48929839
139379200,53166540
101033902,388550614
24211879,186181419
27880085,69697361
115715003,163208877
44259539,58148367
103017913,172506021
101478901,366728356
104876086,263972294
129005694,191195528
129346989,360097200
142353876,231949865
140948903,109613625
59050392,156190952
62896607,346707068
42500608,72224059
46312028,67074503
136069911,295493896
55643672,97025602
49440309,96515902
22805449,258309140
47424857,396392920
109954179,110084416
10820115,61669031
116202737,23207801
25647154,144694100
13799559,398543148
29645591,321913223
116648201,302633819
117566660,85879182
131019638,155588139
140763800,279712878
18653707,313124885
102280294,358502554
35576897,304421267
29592992,166304831
58306059,392592905
24211879,342879173
113579729,400162878
30660351,100006649
13799559,206882406
132764240,71049171
109954179,320485333
124893137,36751608
62622437,348704117
141317495,205100061
116529164,166736194
117848652,263466076
34539613,170271176
139379200,262148510
46289021,217301664
139379200,90327684
109954179,83139405
111345634,94776053
58306059,271675441
131773394,314898365
12219591,299113788
139391047,20332106
140826512,195745230
55643672,368008903
52913276,298326065
40992856,268448616
114357452,236584088
412008,27795735
15276301,143401928
125528876,204417345
32130259,10513772
126718359,313413628
124832546,190533857
141322373,129848637
2171674,73645445
124832546,70685016
102213124,268099848
118011108,273929451
62561606,298078671
29780294,360072471
104068372,266754757
46284965,31285055
49060518,46914674
62109026,174129345
28467281,347751729
118509561,8985149
139018402,164793151
114245573,144894709
126888330,382613845
34539613,60959887
62561606,300295058
55172237,224966774
23797585,263820147
128010420,214669843
11244543,316136412
15550792,240496346
49293600,56803623
132506852,142083641
115132373,37415963
32226301,296774240
113932559,266752728
11624163,369875217
63743564,360923429
44494127,287652087
11244543,345148877
35699126,707753
4968401,386391659
44494127,184238390
122632358,125178648
55988786,100542506
110948224,109229077
36219062,4234599
103954435,359208026
33276694,218656898
14083845,291859955
139018402,359142495
105642857,276074697
107990435,56962384
3461293,379387967
6534626,194916495
132025133,147697409
15542731,266918333
104009491,174761101
139619605,399883962
5111468,179413539
109130675,40221689
115198199,220792707
130887002,220546106
121133777,171457473
125581259,53755279
33381001,118058261
134236257,327231131
20599149,402736252
130346108,122254435
46304822,306316200
123698981,324299527
114351182,234060244
30024255,324623310
111400765,158704179
116863343,60594594
57357240,13953368
4979759,171556187
11851299,339389123
31970971,327721290
23010598,157521716
19269632,370442217
133044209,342066529
133414970,11001158
50329876,38472585
45491153,170716835
118766427,269226578
135567210,198438891
46324649,46887943
3359674,259583807
122924162,393301758
137365881,81075469
26628496,168747344
40553785,16664316
49874787,157790805
110770489,106898762
125528876,138589461
49235565,230970843
116941445,100063183
16506346,246703659
133747292,250122911
134564313,178484309
135496647,143473447
122501669,232533389
4412198,42675292
108014231,279120769
41972326,99376232
33276694,47333158
43294132,227879949
113523047,95035538
141930392,195125513
12546384,229343937
55332659,193141358
56596275,140664673
54862823,194739285
123685895,73365244
46534133,130294616
131242631,181007548
57621504,57004603
101239126,318658885
116529107,3041576
101750029,220097647
42345877,93537536
121615562,282149143
40857925,217727832
23666668,82437638
39856364,162311302
15993055,73490974
139731337,315123060
128243085,200916401
119178861,9899175
60907958,390498905
123584195,174065117
58535322,128156359
16810396,23686094
125352014,329480443
40391653,187596696
19225913,37304885
100422676,263806615
60910328,188696957
12901209,359977988
137962638,217274301
138222096,66191230
25057879,201915015
48373698,291151598
40492156,71627171
104411032,392274144
17219776,195221265
22711728,363163795
125923293,269417806
29518607,275974775
130346108,217205649
123122894,233070711
45429617,180220588
112384612,187003200
15105142,56045931
3455170,347493013
64733580,21884488
33650956,50884330
52529072,137571523
53086835,281418899
105277235,332664295
50805790,61129216
112721758,73521561
65186019,34609791
134519193,246911282
113671235,319813017
131801027,361608928
20612499,172366937
4636526,172562851
132130676,49268166
33905986,247679934
120812002,232784973
131360063,152359529
57977424,369987242
114328130,29006861
117209225,27776260
40372444,268942216
117209225,193396503
106105154,47372887
48001542,392074426
140935646,151808283
124061987,245111547
108034286,391421702
1591612,262795768
40796353,5128018
3320605,215243753
47341121,76817684
53734367,2627479
39865403,171436538
17479615,350880103
14307216,67327409
31661098,8107604
137372640,81994343
111124222,144474667
111543448,15933116
27969710,336144213
102633271,332347939
107266523,73405614
118468158,195929896
128891973,76999795
44766884,8034781
121923944,381679323
3359674,281161196
100680235,232414401
125528876,226941971
37100390,399051184
108648119,199493575
49134891,384850316
23224642,197389939
55801187,305937752
37454543,103382197
15852880,76634939
55905290,361553308
106554566,213070711
127891023,336652179
13492065,239760366
111408175,298206428
115953572,196483235
35469017,387619520
14605371,279120913
117209852,106200326
10984971,196981599
140935646,148011276
20112198,344563190
132130676,31139696
40026613,54468285
133055414,265393490
137640381,360891977
63412553,115466867
41835343,85823771
53255783,98401663
102633271,274703772
35483999,38238848
127647168,165316327
41396203,126886692
3399118,332701124
132747710,159194529
33253837,311262304
38913281,132299128
130279610,339501559
27848564,33217947
30966958,27271875
101444554,81807417
15770902,190021917
106555430,403251661
53703563,365207527
60783275,45578239
106230941,206817137
4399817,309332330
18055459,227146244
35818403,99571606
130791359,118592034
135338118,371348767
13087170,126666830
135089643,137287190
43397713,90167993
20501826,238675841
111518344,73206919
116340014,249909931
42853003,224863434
110297776,383174891
26633944,11144747
46312028,25026756
23848417,38561580
120135586,95902702
47913800,312041370
138251589,152583639
35359669,206772354
112721758,145853711
35392624,16278714
3359674,67050237
25730704,62239006
5318924,395743906
121568891,369427421
38491241,362978444
1612714,255708467
105277235,164927842
49139898,394421431
114139508,351818748
137907918,87069859
57357240,74131786
45837941,297338861
32920426,154088697
31767823,317182751
3590671,77519662
27576035,256691498
113932559,72819753
117236894,210820469
51200692,319502611
136009539,257155832
54357473,121822185
37454543,29695789
52913276,121372085
44140544,368641052
29017898,154099112
57357240,266503348
102868558,10472350
62561606,323639599
110370871,265223888
13032018,362504731
62263166,396271429
126307593,184844313
32915947,242742537
46464890,43502589
104328850,394591343
110294650,22071345
141317495,159256961
54669674,127290967
139619605,260056660
47535320,171568591
33276694,119222220
37027637,65339047
6302237,116157295
21919593,85644994
13505961,395381151
136130994,290837189
126307593,201199749
124951241,397780518
5863832,276155766
18870787,197330388
14322492,215354062
27275005,256501442
119604288,64979045
44520563,194995776
111382789,261554871
12770508,53785336
139221322,192496750
138022914,381643742
118867785,318959432
43231033,104740037
116810756,240084064
55172237,109803932
12455196,227543810
46596368,136616216
139619605,160142643
127318893,174548396
109130675,218000983
15191065,343740946
13461831,173152835
57794031,161502088
44908790,192116872
58853475,147994286
25286173,160598516
26998732,348056366
121133777,84248954
132024668,121260701
3279691,170550313
128912448,388682706
110148571,356173995
43001380,16578650
119518581,370008961
3590671,125627837
34146508,44243489
61359893,218698165
102229108,240857578
11244543,32292888
26842906,231956025
121568891,147886737
132791225,335939401
116340014,264095960
112721758,162627663
49828707,20224558
29903504,101649505
137758701,251453478
37275710,185691647
42793246,330687918
59309583,348730082
55396223,316043157
122284463,337484060
21326166,4063512
6333668,356493625
2130130,104660022
56774604,205303
42616192,130763697
45873623,326876368
136592694,43419190
20170290,320542221
130127660,203694844
126957564,228397651
138062871,379445631
119104728,248494062
54267320,323682969
105579380,377990126
109397288,211231472
24389203,265794131
114458924,393776206
49444128,284432335
110651470,15196765
36572621,146269819
36507998,288862747
31594315,233292622
42910015,195719421
110009080,86571378
103950217,364841395
10492218,377489002
15180259,211983245
44754434,350713574
100640791,63359045
128604636,348210504
34539613,125095247
105618998,51022456
44766884,164701808
126170109,57582864
113784587,116610621
104644837,287969892
64318839,145094738
24050440,171890888
23459986,198836926
4419902,223267586
32358007,219341083
114328130,341663860
114412982,122286331
23072224,391728985
114775433,338012339
134673675,147956207
127067454,71628902
129162123,204291462
113523047,400186601
52869521,374385632
124400861,189192202
47535320,136278699
21500790,366193447
136622436,337126627
124121915,234655118
114328130,66816295
49669986,102956996
100639219,30004108
23088037,332925791
59745300,200240737
24050440,13345749
132626507,57047804
64860450,193844541
121979828,124871384
27968675,221081550
13964289,112273456
110686264,77413313
1308721,210620987
105098060,22388180
102436417,377130755
47292740,232909834
107666198,377957911
112721758,95007971
3359674,297817209
29892572,168386868
33509902,136050305
47958194,207163357
55643672,297929204
119279535,339797627
113922845,401345134
105679988,109342854
16039984,11995355
128705196,313753353
122744693,322137319
136592694,52808636
124121915,288544652
141988556,238767613
20458974,113391175
141020627,84853429
100680235,201906630
130143896,164681806
44763131,272452131
12901209,96556716
15104677,347102965
41396203,185633639
23797585,184834342
127734195,66418256
51318043,383542773
139305580,354361175
35335282,184393096
42345877,167699290
22354167,5569689
135444981,351371977
110613622,62737331
60466937,341098689
108798644,324170241
117793944,392369417
136297512,395174778
57918942,233763738
27720074,392405737
100680235,7034635
63230177,359040972
103262671,134682937
23749054,3323591
186960,104710416
64052360,284845099
50602609,36794955
29633312,125111747
32232253,125235564
21902688,79671209
40940335,144558280
55611377,321151500
111400765,382478520
132541898,222103566
28591349,403902561
129397866,217727979
137758701,182004429
52596755,308081278
26367970,169321775
12981465,373359001
122039534,336959523
128604636,206230833
108328940,204083852
136018293,148816375
40857925,329668595
29373632,167433917
15852880,274720775
137388282,37406598
110507614,261017737
139619605,386608308
59839614,104473765
141442427,67402571
50114359,301755609
64696338,203144583
6177008,327146509
35625449,12793288
55611377,258060963
11742906,147045464
100422676,261916960
38379110,59418568
114112775,202862241
40553785,348755673
42207022,401047753
113057321,264889286
48959130,284439824
36381377,6258791
12578052,208561968
115191881,269373996
140644193,388657227
135859737,69541922
104479195,362796325
122252339,228015989
122357858,242725915
64243962,233307375
38702324,235962911
134591526,66608466
51305755,63039059
124061987,8367055
127414902,109947617
43215919,310421870
61545656,17031395
56546091,243068542
122363030,261990937
138155313,374843416
135792408,34759959
114245573,56547207
142094433,13102776
26037919,83998781
28557548,1696120
128150985,314464139
132049178,210092486
2961442,107908427
108622250,190364134
26186230,221485570
137133606,91028542
3264895,237597104
47084909,53654034
116909354,212317900
34252744,118277486
34283149,29436976
3239164,391521204
31485010,102225890
22732248,404504597
59586921,205375586
58326930,262630002
63482012,39943897
59704137,108192686
49134891,320757718
54266285,378799377
111089944,396433748
116202395,19206302
127414902,205442734
26619799,240263807
42436837,370767670
57998343,32550690
121526027,370428593
55172237,259248544
55801187,351253878
130154246,328911864
43001380,303433523
17562481,129073119
11366706,88450661
56120016,360258731
108836618,249102787
123746669,372286021
21737559,117280775
64377777,293290613
105536678,182585367
136124871,91248181
108870476,218490376
55058282,199334047
120812002,251415751
105805055,343505105
137669280,375793988
103210150,119981462
61936652,228311036
29903504,330666091
126770922,66536409
15852880,401344068
44494127,64577165
139379200,229905004
133817162,291476517
106105154,100565865
125838945,114760611
118141959,47004649
15033334,297189143
43525076,137566545
51813809,972416
20701179,139053624
29668961,332051831
64445937,377057297
1273897,369483118
117394739,387068873
118065795,86014937
46312028,255397955
2825419,187284642
124675478,374557660
64832715,385693774
12952941,316324532
25770604,402588299
18594472,104202558
138222096,122397259
43001380,238445000
17167471,400907116
5291153,173211111
60956726,146762241
103670710,385753807
105374945,20617840
14667526,71262934
116941445,271353785
115198199,246900820
59520279,179134855
38630573,153059382
139619605,304284567
25730704,176915710
131073512,347755195
108870476,209431935
102229108,99187157
4984808,295797063
34581076,212977627
59704137,393156546
47222483,398401416
49060518,3275173
2353423,360401751
2717587,204641131
28591349,235721210
103950217,16864847
128148624,303864881
123205622,365967616
103437604,125351519
114880178,166385385
30660351,297005529
62622437,70751751
21482757,346110565
115461275,158651335
35932244,175327675
120857764,388246239
116725838,321305464
115461275,103674475
45739139,307898974
2925703,71604508
59309583,30345164
12455196,244230361
36381377,402565383
10492218,124073271
127344690,84840812
116725838,265533670
117300095,110739584
115132373,94152905
131917124,34780772
28547435,290105995
136668036,99436455
5631044,91047696
121478510,241801142
45543458,342086357
136130994,265134873
53844137,12865825
130791359,19351623
132024668,104833541
106255052,303258719
39856364,280663997
47336471,282130782
34995613,177244908
132394733,306081607
50320480,150317581
2228206,399886088
114020513,32657110
42616192,188318432
13062603,288241741
103801411,391981874
122997944,256170432
33791359,381398495
6135455,80523736
126119208,175219898
30754266,328920161
17479615,355143673
121496285,49434989
111409210,134674087
35535923,204461207
103220434,149729180
32060788,267635436
128632713,127011954
23369035,366601925
51859808,52942012
35258938,373944455
62164715,133142898
124061987,365173583
17562880,89075900
103670710,199946966
50805790,70291150
61710557,366440281
17068450,209546008
132049178,243169234
57777102,20825302
29780294,239675988
103926928,233738358
130476788,102399425
31996498,184181655
59309583,308304304
138652675,374101900
135338118,167473951
38895875,395830296
137080209,325414753
51294139,81297265
132130676,164417301
49669986,387098600
129397866,113284147
111721663,22745218
124902872,110660576
139619605,17433873
51168304,359124004
107397611,398860234
20612499,157775980
39924752,117596970
2580559,130849025
12992670,175788135
50706541,262351328
138492880,261834735
38379110,110627655
46289021,144457148
59266698,85282573
26031877,183036817
115132373,352849626
50108806,120105201
58731027,257760972
118867785,227986820
15259600,120361961
106925888,245380870
120467404,46465533
116725838,58924956
34832458,151067934
28049015,198362531
35625449,276119159
118314669,347055677
20167692,13775353
131739593,185778114
124813508,315396837
32659687,60046387
65083293,131673098
3887824,27520897
38441000,385390683
17947678,284160884
39329021,328376598
10935519,58709317
366030,278890865
29017898,352196933
103751368,68035445
26367970,259009630
29747300,347650117
2580559,92933884
123110843,299521025
62096384,335039096
26759527,373561933
31767823,376114164
106478345,189839625
21902688,392642196
18382879,129504086
10130403,394030954
133353113,244833660
103670710,386964164
39947951,174892700
39856364,32315437
50748151,44411003
119239407,229206097
60648515,345374724
116658314,327479975
115198199,366587131
113781233,400420501
28510190,106278133
12956532,86093576
26412532,313627965
11366706,314633261
100397503,349211393
21079914,19388466
38669357,152287644
128063787,153982747
113451809,198121804
28302587,146932764
27677108,216203228
12956532,132936420
62263166,12569250
108034286,258592654
55172237,121072870
137758701,59392738
43525076,20375494
3946774,292355118
26882464,9223351
26619799,249454791
103898668,214848609
41779519,245114740
55643672,138816811
112721758,366467826
100781992,283258383
122695286,155258553
59193075,361733790
136286592,173967890
39651359,267051141
139068643,316134600
61972961,382228091
12455196,56297703
57757827,175610103
116204675,346924073
115761083,97954796
117209225,285834927
115132373,40709678
139057495,142060435
25730704,92446343
130720655,78211117
131311637,81775487
29017898,180995235
35392624,30526360
40201228,187574292
29892572,289978456
64243962,383226277
138062871,339936688
129897198,287842747
100521298,261739033
46312028,191638063
13785684,267478877
110047042,273001752
23811571,217403965
122363030,175675948
12257382,185913169
31855297,230979199
41396203,320906773
112767187,29430318
58517586,19892919
119604288,213449775
139379200,23243809
42639961,148487086
34085107,294614743
43525076,335761507
142400148,388990782
13087170,256655691
60742301,190352824
18601471,242088977
132190022,338674946
106105154,365733463
135575271,215595408
53844137,207075578
4406018,60560817
48342096,344657469
135256425,88763890
60742301,296337191
127918452,185397072
20587383,142450279
103670710,30869014
56708793,228870249
48578874,251884803
28721261,251022057
136234812,140354744
113346152,234315140
141413162,190220845
123698981,295115138
49516506,328544887
21150501,283810029
18444517,392159734
37447784,296774240
58517586,158155685
128330226,178324028
108059195,189301804
127428207,174484622
130720655,162874383
64551147,283459245
128272578,256342174
11759070,74949438
25068286,284764641
110526823,62220819
57977424,354622715
23415298,109536190
4320107,28837902
12231000,252729004
122744693,100166592
138062871,364045765
142298118,136756027
29548223,92999613
38195252,40694929
12956532,36413724
46312028,150996707
18055459,231242551
123774176,37889657
37454543,386610663
124061987,137151712
34225702,18034181
20030847,47140433
61662470,48495357
123698981,177925314
112705750,12733527
31161766,400498799
22268631,354206253
26882464,115853667
46832630,349950513
34290307,126396117
39924752,400809059
23652109,334978662
5129789,223225089
109202255,270712099
108163037,179753027
110509780,402477427
26274274,102490769
137434089,337452411
19103146,314644873
54457700,383512098
32920426,390458567
58855527,204715574
35753411,181398146
49510692,317134346
31459840,369594629
22586157,304652930
132236660,151793480
50783368,232048494
119266449,175648745
103220434,148911670
13701609,33810672
27447683,64025406
114381311,224687320
137891352,55489061
16183555,161269220
128118609,43455827
132666293,377133574
140948903,250538701
13785684,132709475
140252351,262071258
51643160,107979577
115803845,191757749
61902875,228077420
129864057,174492776
4045892,17577519
62217770,23910063
41864209,401363390
29542922,360315519
61710557,20453324
49915506,253094053
134236257,318584917
107149595,265731565
3279691,116697323
10984971,302644162
124127045,132273168
50607121,15082778
22981771,146126015
46762703,67280356
51318043,263563968
47958194,335914600
3279691,247907296
1405690,186429234
10125924,331272308
120636580,209558895
121271681,248251873
137046864,2761012
21021180,208451247
103316629,143606530
36548990,112296508
32740786,58501923
112010557,390968251
103220434,199687842
137882256,95898392
137234166,197842777
61843526,19129394
132894008,249842791
100946014,298429661
109381076,91608415
25090435,150288708
40084687,300286005
34756237,187699550
32517070,323287255
3370219,260752033
13505961,80613865
5388041,261038504
41396203,45829816
140675168,28752030
32920426,304813634
55988786,97757475
105315608,22480731
36502193,72909395
120135586,340716492
134564313,42891081
129719412,128415709
117689099,73436297
4968401,291460643
36094484,370772921
58603710,177935556
120636580,168424837
29518607,1181345
27969710,139305621
64546497,280165428
123762125,387366978
116550278,130767492
34283149,72531086
28049642,290744478
135338118,322906337
26385289,68328598
115132373,46722379
57030870,393148940
59586921,3754483
141374267,355779475
21677022,374013790
114328130,70090614
37662299,224594318
37230158,365276756
121277381,106638252
111122512,141125121
12189507,46234694
35897567,234956261
62457308,26974480
37627082,78072713
107574791,87448497
20231406,151838617
123698981,153909360
39651359,389986539
57030870,325570829
4501049,326179652
39856364,72303420
140270069,98043874
61704491,378918935
106960781,324914907
28144217,118614825
60956726,92145602
12189507,208087464
126898614,157984068
2854798,380651076
107075849,11470388
124653371,129594357
108170081,116619253
29499215,77051146
101640658,146444332
13785684,135648724
58937277,19323359
128615670,177271914
61969736,276961108
102434308,343065993
64152797,236268307
35437349,331409531
14385363,129907544
4399817,314236878
53091371,260475256
12455196,278909776
139115371,160581953
2171674,303440999
43001380,300005308
53403128,276106770
131915414,1405561
57823137,369565869
59309583,279294273
139379200,177058090
50805790,222077381
4881455,340903649
39546443,32971274
116304161,183036815
17562880,392337274
42345877,119202095
111963709,178396730
138560071,276364549
121883405,148452807
53335367,109105183
58306059,361600671
57357240,187255978
120439555,104826782
129662025,193849054
130143896,92365997
34386958,370439779
135496647,344551732
58680537,323936689
115502222,106306267
122999483,44823878
127276245,158955470
40391653,162734130
136592694,305399617
107369933,256013037
61635200,165147343
4313519,196214346
128486850,270656579
62780396,12614200
27182335,54104658
140252351,122790613
112485514,391352351
101640658,301475110
116550278,376123270
56590575,395500422
105618998,204209680
126376929,332527496
138038328,24040871
133817162,249081280
112386151,351575902
65175897,249533878
121163336,87292408
18594472,85202142
16810396,191237477
33477880,352780755
12506484,287388185
123920609,133052806
116244119,294073336
125083808,4467943
124100882,153169209
11428230,165580539
130306265,398370342
131472512,18792833
103351351,50282604
30122202,328230127
48449895,390703947
21021180,140519008
64733580,291355421
6308735,325204106
30966958,139877595
102506116,57681970
63394577,218438843
40084687,328666609
26119669,80200597
35483999,161426756
58864224,163267432
41732503,172958568
108622250,150624431
118141959,76531510
137046864,168888124
135338118,21706743
57269349,143552138
51893894,296469075
118867785,213766094
58452138,168317915
129398502,363147676
21079914,360595679
26036560,110905373
25770604,67474280
45210509,143995762
122632358,244146987
27068950,157735217
127734195,167506694
36582392,292985377
45287939,78313031
134236257,7257784
52632278,341127312
14645214,273937146
31246831,147060392
33701674,187481185
41835343,315458941
142298118,34032473
41085817,298951063
4399817,160097585
58490157,149838906
28417211,78376926
15516592,48941030
107075849,232523969
57780879,343437811
123815351,30232486
110767510,14419452
36341648,45980520
47292740,214569749
17536228,64754855
6150446,104750715
116827661,98495960
35482754,234532455
3320605,220914045
34756237,131904115
53455877,135550957
28049015,160578221
115461275,239051971
122132057,317459368
60323228,341232037
54004679,296689483
25780147,167727677
138841411,146806413
35702135,264042045
3138433,196364234
15197506,353470321
108809234,278950351
57977424,402227107
15999154,152193800
62856764,395937347
120137695,12023225
137490870,38600045
106403252,158631626
114458924,395474626
49897929,312632992
1227418,96698243
117236894,236800556
26900041,85582969
117848652,331717409
11522967,359258378
58517586,340137848
17947678,181907662
109571091,296438080
12361452,20845239
39086441,247259475
141311396,211058640
40553785,15239980
19347905,277085769
101359807,142683533
45739139,71241547
121658987,360601853
122379242,192062976
30912727,185865913
47913800,246967201
135929892,214356255
64388982,158711546
119346888,221887716
3760978,116744491
26924884,50799483
106105154,87456341
127867506,231447366
14247858,249194503
35769680,11897465
16291615,18087706
108870476,166086364
119518581,376220644
103220434,351087807
25559110,126701805
136693368,161705551
110507614,235657823
56590575,129406784
50862961,135925264
111797620,37066008
13254123,171009793
6270956,145971506
51200692,377180822
124893137,375947617
51381793,273413905
132022388,249636157
135643032,44254200
57960918,37527238
127891023,44346190
12578052,322242913
43964375,190777924
55643672,55935774
122924162,202625148
39947951,168271790
20458974,235363807
128648184,282625970
117008894,239232936
108275372,235099428
116550278,156382318
10832109,17790735
104068372,83852367
45566486,25291795
132565790,43589328
21999564,361503496
105579380,387915635
40372444,371721722
34832458,155992863
135567210,78957582
56561823,174481085
54457700,170670240
55704845,371092275
123698981,128782433
123888506,188561946
60910328,185876134
46312028,242874811
116720261,322979328
55704845,228350476
13131039,108367988
49134891,258207250
115761083,269477241
137507730,358788976
100065058,78755850
64243962,313863137
137378340,173381299
132892754,127219261
102777769,301119224
134508957,91553717
60910328,219948081
46873775,103106649
16796200,58758619
23902702,137454687
31767823,145369251
6026321,34207431
132142898,319015820
23811571,365038308
20338008,301381797
135338118,230699939
62027162,7815583
29780294,194934315
25596493,152221476
18870787,246691927
27136711,320023313
122997944,315521405
103751368,320025010
103926928,250523572
136509498,19470760
33259765,297522105
122744693,383894277
47456582,105380642
121658987,240657308
125853708,149683096
57780879,213077139
49516506,194935893
116516876,119228047
5250389,208155405
3436360,327871216
116648201,252652698
38940893,227151065
47585504,139053624
129727245,264752286
50325088,911678
136275558,240838855
108648119,221970544
32619388,43987053
4501049,369962716
105536678,25079059
57757827,160482324
116448659,336990440
59368008,302526626
30507228,371970837
18819088,282948982
12546384,93988402
42639961,225536154
61545656,280079744
51381793,356841177
118276866,125128298
129034389,167281069
112842391,15904501
28721261,179931968
50783368,120656713
104876428,142721709
3279691,272364341
136124871,236848918
42842083,122840792
24028633,185600699
28832618,329013311
124659413,57819337
41396203,271949353
46384850,8338486
139305580,93953223
4702007,214536420
116810756,388747058
2580559,132319743
50202820,167459218
58813974,273151452
16694491,175205831
115286660,313420902
59480367,4223597
21999564,91076293
51893894,265608758
105618998,385523133
53435651,315601625
129775149,29876653
103670710,155746744
100344346,214240027
108324380,347954107
138222096,189333632
61110599,12480170
100369825,201140411
35765462,286389999
103954435,151591191
58629408,220538191
104062273,287323815
141816551,196517696
100905478,223049234
45561,229481967
10125924,204773161
55664363,365378669
121454675,121754305
35625449,313849811
56195736,141889680
100639219,64530998
57477921,366832330
24298813,253547403
21079914,134784843
37100390,337470852
54180944,59597964
53023109,89539916
130266524,73223429
39063641,90369670
142191573,179760867
134891106,269129977
122306600,185804951
106960781,328874301
110051854,242378697
62093030,227329521
22002237,43843867
103884109,398715426
40328302,40183613
122744693,266237502
15197506,346862512
64860450,255710896
58762857,99488960
54986753,9202769
112721758,391049659
106105154,144878601
123685895,53012133
102769936,185114148
29396660,178909774
118740900,21965655
123122894,93828275
135756156,248269156
122645273,172563956
21150501,327378015
33107986,340373065
136067403,344040806
53165003,401653900
10587282,211275470
32326339,304757459
102769936,232120649
123762125,384907098
1430908,99259095
108275372,102010080
23072224,129447101
112705750,78225870
106105154,395488455
13062603,334690884
128705196,147935869
18500740,80333433
135130272,271229407
64318839,267717881
27226408,157983200
115198199,264015784
34241197,119478325
100442521,232446323
114412982,145377016
48001542,257502383
11244543,242809778
64402512,2189282
104900356,267661153
127867506,299241345
61902875,336341363
62457308,357812004
63696209,398300492
102542083,254494885
134730288,153671394
104479195,289603667
64980390,303989945
119933988,47716890
24050440,58461762
137388282,365183745
42985336,320966864
108782432,194581878
141957980,337452651
102681517,369171316
2625781,290030096
58306059,289060976
11522967,348524761
22287042,49908457
3887824,311246232
52997009,129087199
108826961,60959887
115132373,241590789
137080209,121124618
55777658,46321201
5863832,318457167
33644206,38905431
112842391,21427434
45263381,370092715
17298160,244610821
39856364,312166781
58547772,14816232
121433186,96719193
101478901,37812296
12409914,221757209
129312831,97992145
131828672,81733142
27216580,394071352
129456189,319414112
20775483,12148615
124956647,307830817
132894008,342720847
112141018,239817985
17562481,103176985
51051799,196816024
28591349,42786004
58306059,286904091
20043933,305692807
137962638,404390423
3883093,80597692
59704137,117418079
124121915,288824712
19269632,205779480
110859715,261817303
54457700,127024652
137388282,97547895
55704845,78710345
29668961,225450258
11244543,194855602
49756956,169870796
29668961,329834169
634740,115131061
17479615,24512464
102633271,19734856
116550278,358423781
111694210,2867685
47131466,271251866
10888848,164289087
34283149,27996563
59698002,218219935
128838165,118628029
126477888,220153144
12361452,35492888
11279964,356346136
116550278,373932266
29518607,203831090
2663914,243935586
39970946,149820710
100065058,179675531
142050543,314351814
47913800,153533538
51294139,82292178
43215919,349405283
109986246,26669847
16830811,107666004
113649428,135783960
51085177,244632012
64551147,393881454
132159746,144823888
20752626,99121058
12821283,112597292
122836499,397174515
131523230,260045536
134072415,95965319
46793336,99364621
118314669,362848562
119930406,316679391
126497562,170086266
45629939,256316066
123179813,71157103
4968401,278484632
60940970,383616920
50936023,148207594
65156859,78558018
139379200,271866400
119663397,144408737
15752995,363191110
35927708,365223780
132558518,70757260
110859715,225724168
141934553,302314111
105536678,93602229
137365881,1604686
124061987,215761726
103215328,91519354
122933600,213353728
123126029,67633989
43205692,187708707
40553785,364158455
40209037,184510191
59436,335022829
34581076,202234163
19778801,350496724
21206283,233173110
21021180,192754788
115461275,394236284
64860450,221561788
54902963,155117588
52928015,372381774
140252351,374303056
2663914,209813954
29684399,134632501
116011340,80750129
129034389,318383719
129970293,205950163
123815351,272731203
131073341,205822148
136693368,48350328
41368753,47665266
30651426,332159802
4406018,165990825
119128620,200802879
40914937,167264452
45924512,2614016
56596275,356664497
28051718,30135654
134400141,233706022
54843443,33328638
20112198,64393089
25619476,368368456
11430591,310412804
112386151,280564729
5708087,200867098
107075849,285882527
42616192,52041121
129775149,264448375
115248014,170300945
5103407,6476419
51845990,127965022
136509498,375450065
130247942,22203033
135347670,387246934
1996141,258127192
126307593,179096259
63569795,402124846
29903504,399051602
27715139,215027672
20828082,97784273
13114965,240240502
103399801,43134506
60203516,340911535
118509390,309984252
41396203,188225539
108934622,212140733
139604638,240189146
102769936,223294751
11244543,180298377
129615138,23186170
50936650,376180369
118468158,45279586
45542840,146199960
110859715,15462180
127891023,205478080
126934137,148728560
3976732,76408830
124900991,228619387
6270956,198170465
37011824,98166530
23625580,70341674
115761083,172408137
21980778,44139537
105579380,94844188
62622437,214064
106478345,79392947
112705750,199098608
125528876,308914403
45739139,390150459
54531812,222422043
106195637,33595523
57030870,296086099
11999064,371924727
20942892,127065768
43525076,79053433
